cartodb_id,the_geom,pop2000,fips,county,state,in_per_capita,in_pop,transport,nonroad,unknown,aircraft,cement,onroad,electricityprod,residential,industrial,commercial,total_per_capita,total
676,,26733,17165,Saline County,IL,1.00581679,10.19365404,1.898216413,0.261582138,0.196547597,0.078190959,0,1.36189572,0,0.56989116,0.101433948,0.164598058,2.734139579,73091.75336
677,,188951,17167,Sangamon County,IL,1.911749497,12.149243,2.017293456,0.166418304,0.20043036,0.079735676,0,1.570709116,3.394591549,0.620063587,0.213390286,0.519574769,6.764913647,1278237.199
678,,7189,17169,Schuyler County,IL,1.25352938,8.880307359,2.760005348,0.701394867,0,0,0,2.058610481,0,0.562659558,0.080288678,0.099729884,3.502683467,25180.79145
679,,5537,17171,Scott County,IL,1.353919721,8.619208117,3.111651009,0.603015728,0,0,0,2.508635281,0.094026633,0.603124769,0.009653184,0.054119639,3.872575235,21442.44908
680,,22893,17173,Shelby County,IL,1.68147681,10.03858647,2.570170015,0.628076897,0.259293632,0.103152853,0,1.579646633,1.756075741,0.606224224,0.316810654,0.124205096,5.373485731,123015.2088
681,,6332,17175,Stark County,IL,1.185823088,8.753371421,2.456797208,0.855952062,0,0,0,1.600845146,0,0.628439491,0.105316056,0.08282724,3.273379994,20727.04212
682,,48979,17177,Stephenson County,IL,1.248496075,10.79914691,1.843149445,0.330092296,0.18360258,0.073041257,0,1.256413312,0,0.643173016,0.839074318,0.15970091,3.485097689,170696.5997
683,,128485,17179,Tazewell County,IL,2.94464727,11.76356744,1.668842942,0.184961413,0.048658951,0.019357617,0,1.415864961,15.64424723,0.622502591,0.795962227,0.27240295,19.00395794,2441723.536
684,,18293,17181,Union County,IL,1.168067998,9.814273752,2.092343999,0.220668602,0,0,0,1.871675397,0,0.469173201,0.171952494,0.482304057,3.215773751,58826.14923
685,,83919,17183,Vermilion County,IL,1.943962696,11.33760733,1.706809809,0.245926539,0.05085109,0.02022972,0,1.389802459,3.938792942,0.615170809,0.526242215,0.199365322,6.986381097,586290.1153
686,,12937,17185,Wabash County,IL,0.878011564,9.467846702,1.45842934,0.37451107,0,0,0,1.083918271,0,0.627852028,0.234376161,0.08545302,2.406110549,31127.85218
687,,18735,17187,Warren County,IL,1.304682898,9.838148711,2.344023728,0.539268892,0.106737801,0.042462687,0,1.655554347,0,0.618977648,0.520270718,0.20324781,3.686519904,69066.95041
688,,15148,17189,Washington County,IL,1.711078234,9.625623789,4.239949536,0.769128041,0,0,0,3.470821495,0,0.530975994,0.645985206,0.118015471,5.534926207,83843.06218
689,,17151,17191,Wayne County,IL,1.538666265,9.74981176,2.970545863,0.557654717,0.193184492,0.076853137,0,2.142853517,0.067559564,0.622523979,0.863968217,0.133775466,4.658373089,79895.75685
690,,15371,17193,White County,IL,1.427598187,9.640237896,2.966908185,0.625781251,0.170626916,0.06787913,0,2.102620887,0.108458789,0.643240873,0.30126256,0.148804374,4.16867478,64076.70005
691,,60653,17195,Whiteside County,IL,1.200850311,11.01292438,1.842408603,0.273776907,0.138586989,0.055132995,0,1.374911712,0,0.624537179,0.677048015,0.17894746,3.322941257,201546.356
692,,502266,17197,Will County,IL,2.332171556,13.12688514,1.742506352,0.206730091,0.195467038,0.077761158,0,1.262548065,7.07690562,0.580198521,0.734822922,0.165851495,10.30028491,5173482.9
693,,61296,17199,Williamson County,IL,2.300135879,11.02346987,2.464884802,0.160216521,0.348676511,0.138711298,0,1.817280471,6.581119067,0.393563357,0.298227886,0.237742713,9.975537825,611460.5665
694,,278418,17201,Winnebago County,IL,1.22653645,12.53687886,1.647764189,0.139165683,0.1579685,0.062843402,0,1.287786604,0.071923991,0.661879732,0.760778897,0.267053623,3.409400432,949238.4495
695,,35469,17203,Woodford County,IL,1.291255645,10.47641435,2.367462709,0.405191104,0,0,0,1.962271606,0,0.584007078,0.531777131,0.154103995,3.637350913,129013.1995
696,,33625,18001,Adams County,IN,1.533788911,10.42302512,2.167826705,0.371986057,0,0,0,1.795840648,0,0.404666695,1.924260246,0.138954227,4.635707872,155875.6772
697,,331849,18003,Allen County,IN,1.206716085,12.71243533,1.816658778,0.196451291,0.122848223,0.048871776,0,1.448487488,0,0.45758116,0.733173311,0.335076908,3.342490156,1109202.016
698,,71435,18005,Bartholomew County,IN,1.270349855,11.17654322,1.66248906,0.223999897,0.16073587,0.063944325,0,1.213808968,0,0.415310823,1.235432653,0.248866029,3.562098564,254458.5109
699,,9421,18007,Benton County,IN,1.4064408,9.150696519,3.163644412,0.870657929,0,0,0,2.292986483,0,0.476452691,0.356495931,0.08480996,4.081402994,38450.89761
700,,14048,18009,Blackford County,IN,1.150851718,9.550235316,1.725772523,0.324903724,0,0,0,1.400868799,0,0.368541754,0.955409545,0.111160124,3.160883946,44404.09768
701,,46107,18011,Boone County,IN,1.418605977,10.73872006,3.352023063,0.377496488,0.216370952,0.086077196,0,2.672078427,0,0.414833044,0.248151297,0.116349811,4.131357215,190484.4871
702,,14957,18013,Brown County,IN,1.133114935,9.612934697,2.584739165,0.197914702,0,0,0,2.386824463,0,0.338547521,0.08025318,0.101774438,3.105314304,46446.18605
703,,20165,18015,Carroll County,IN,1.268817676,9.911703707,2.45526668,0.388708039,0.094599982,0.037634006,0,1.934324653,0.034911291,0.430628946,0.564823902,0.071014152,3.55664497,71719.74583
704,,40930,18017,Cass County,IN,1.871578369,10.61961857,2.062773209,0.261438162,0.039851919,0.015853984,1.376474627,1.745629143,1.310534547,0.477370092,1.067400569,0.203992371,6.498545414,265985.4638
705,,96472,18019,Clark County,IN,1.588335158,11.47700809,2.370444176,0.143175423,0.257514155,0.102444886,1.355279903,1.867309712,3.56143e-05,0.387440029,0.49360332,0.28878871,4.895591752,472287.5275
706,,26556,18021,Clay County,IN,1.21283422,10.18701099,2.597662804,0.238082112,0,0,0,2.359580692,0,0.362555684,0.316208551,0.086575609,3.363002648,89307.89832
707,,33866,18023,Clinton County,IN,1.52800441,10.43016684,2.732836442,0.307257924,0.090307055,0.035926195,0,2.299345267,0.217007884,0.446136622,0.997823715,0.21516536,4.608970023,156087.3788
708,,10743,18025,Crawford County,IN,1.693576113,9.282009659,5.046252357,0.142119063,0,0,0,4.904133295,0,0.30668904,0.042072592,0.043882086,5.438896076,58430.06055
709,,29820,18027,Daviess County,IN,1.240733482,10.30293459,1.99724235,0.274133627,0.084053186,0.033438244,0,1.605617292,0,0.420203197,0.933729859,0.106973617,3.458149023,103122.0039
710,,46109,18029,Dearborn County,IN,3.581494998,10.73876344,2.388542054,0.121535715,0,0,0,2.267006339,31.86265409,0.349513469,0.668767572,0.657734646,35.92721183,1656567.81
711,,24555,18031,Decatur County,IN,1.796011852,10.10867078,4.190497149,0.398219918,0.229536308,0.091314644,0,3.471426279,0,0.34997277,1.317578349,0.167520355,6.025568623,147957.8375
712,,40285,18033,DeKalb County,IN,1.879162673,10.60373447,2.935403409,0.331499924,0.101448328,0.040358406,0,2.46209675,0,0.418564835,2.912965955,0.281085535,6.548019734,263786.975
713,,118769,18035,Delaware County,IN,1.153304438,11.68493571,1.780236399,0.137188919,0.082353195,0.03276195,0,1.527932335,0,0.430108636,0.575961305,0.382339883,3.168646223,376336.9433
714,,39674,18037,Dubois County,IN,1.590503317,10.58845134,2.428742327,0.337859727,0.122365179,0.048679592,0,1.919837828,0.004518516,0.37954964,1.813194079,0.280213129,4.906217691,194649.2807
715,,182791,18039,Elkhart County,IN,1.528863286,12.1160987,1.968683903,0.261175764,0.11399015,0.04534783,0,1.548170159,0.040179245,0.473144748,1.825351239,0.305571125,4.61293026,843202.1352
716,,25588,18041,Fayette County,IN,1.256254662,10.14987877,1.856039163,0.197337827,0.105748818,0.042069253,0,1.510883265,0,0.483171017,1.046714802,0.126317306,3.512242287,89871.25565
717,,70823,18043,Floyd County,IN,2.625257088,11.16793909,1.81181547,0.181699748,0,0,0,1.630115722,10.88657541,0.382758055,0.57126096,0.155713735,13.80812363,977932.7401
718,,17954,18045,Fountain County,IN,1.545679664,9.79556821,3.375986534,0.425522732,0,0,0,2.950463802,0.046735804,0.460245014,0.714316276,0.093875326,4.691158954,84225.06786
719,,22151,18047,Franklin County,IN,1.171573809,10.00563792,2.542573265,0.231945691,0,0,0,2.310627574,0.000950031,0.365737569,0.237697191,0.080109376,3.227067431,71482.77068
720,,20511,18049,Fulton County,IN,1.343751121,9.928716607,2.579141141,0.441882768,0.154908006,0.061625858,0,1.920724509,0,0.482986521,0.665247892,0.106020548,3.833396102,78626.78745
721,,32500,18051,Gibson County,IN,5.013906756,10.38899537,2.446435765,0.385988521,0,0,0,2.060447244,146.6480306,0.413568766,0.836989217,0.146498567,150.4915229,4890974.494
722,,73403,18053,Grant County,IN,1.348314643,11.20372009,2.338042674,0.173010954,0.08571604,0.034099768,0,2.045215911,0.030128362,0.389381462,0.882343996,0.211033371,3.850929865,282669.8049
723,,33157,18055,Greene County,IN,1.162756761,10.40900913,2.063056317,0.157140193,0,0,0,1.905916124,0.36372806,0.428390402,0.24695387,0.096610645,3.198739293,106060.5988
724,,182740,18057,Hamilton County,IN,1.162830146,12.11581966,1.988431332,0.341598304,0.105344977,0.04190859,0,1.499579461,0.3355424,0.35655725,0.166197044,0.352246013,3.198974039,584580.5159
725,,55391,18059,Hancock County,IN,1.281423133,10.9221724,2.591906435,0.268287073,0.185440579,0.073772441,0,2.064406342,0,0.4493533,0.454203905,0.106298227,3.601761867,199505.1916
726,,34325,18061,Harrison County,IN,1.298230431,10.44362923,2.717009273,0.177486617,0,0,0,2.539522656,0,0.294497141,0.551502022,0.0998009,3.662809336,125725.9304
727,,104093,18063,Hendricks County,IN,1.08080861,11.55304001,2.265732921,0.316909088,0.069098321,0.027488858,0,1.852236653,0,0.378673996,0.103187232,0.199467462,2.94706161,306768.4842
728,,48508,18065,Henry County,IN,1.444753925,10.78948401,2.721399822,0.182790028,0.096069424,0.038218582,0,2.404321788,0.243897132,0.472064277,0.689126647,0.11432058,4.240808458,205713.1367
729,,84964,18067,Howard County,IN,1.377718506,11.34998292,1.535860473,0.180842429,0.101807602,0.040501345,0,1.212709097,0,0.4833807,1.697322371,0.249279708,3.965843251,336953.906
730,,38075,18069,Huntington County,IN,1.598106288,10.54731318,3.266908744,0.290093675,0.136046522,0.054122347,0,2.786646199,0,0.409984627,1.076483191,0.190285122,4.943661683,188229.9186
731,,41335,18071,Jackson County,IN,1.555469943,10.62946488,3.217482055,0.281700933,0.187869216,0.074738646,0,2.67317326,0,0.320827646,1.002215649,0.196786917,4.737312267,195816.8025
732,,30043,18073,Jasper County,IN,4.508031362,10.31038497,4.334669745,0.383981296,0.063136559,0.02511718,0,3.862434711,84.77686715,0.434132508,0.990031975,0.207301037,90.74300242,2726192.022
733,,21806,18075,Jay County,IN,1.347890429,9.98994044,2.307925641,0.34133458,0.119170407,0.047408614,0,1.800012039,0,0.409068437,1.018529009,0.113773508,3.849296595,83937.76154
734,,31705,18077,Jefferson County,IN,4.218552927,10.36422968,2.468640932,0.206943366,0.406855194,0.161856112,0,1.692986261,64.39540413,0.270372756,0.590822568,0.2098657,67.93510608,2153882.538
735,,27554,18079,Jennings County,IN,3.797467777,10.22390299,2.271423965,0.207563321,0.134955754,0.053688389,0,1.875216502,0,0.244345234,0.521822429,41.5505427,44.58813433,1228581.453
736,,115209,18081,Johnson County,IN,1.092170465,11.65450315,1.951520913,0.182896171,0.076500813,0.030433725,0,1.661690203,0,0.417535713,0.360227656,0.25145236,2.980736642,343407.6878
737,,39256,18083,Knox County,IN,1.979086458,10.57785958,1.949517449,0.343284503,0,0,0,1.606232945,4.319970066,0.435870075,0.355861923,0.174909945,7.236129457,284061.498
738,,74057,18085,Kosciusko County,IN,1.413616125,11.21259035,2.250455153,0.284571374,0.086038247,0.034227942,0,1.84561759,0,0.456340484,1.231299565,0.1726985,4.110793702,304433.0492
739,,34909,18087,LaGrange County,IN,1.56628897,10.46049995,3.244367273,0.303929247,0,0,0,2.940438026,0.016190253,0.49849799,0.92061267,0.109175449,4.788843634,167173.7424
740,,484564,18089,Lake County,IN,2.130512227,13.0910048,1.491261018,0.116938889,0.052483978,0.020879302,0,1.300958849,2.181510222,0.496592997,3.994975331,0.25483867,8.419178238,4079630.684
741,,110106,18091,LaPorte County,IN,2.285658247,11.60919882,1.791636023,0.171837791,0.068942284,0.027426784,0,1.523429165,6.660562789,0.498401234,0.692852525,0.188703508,9.832156079,1082579.377
742,,45922,18093,Lawrence County,IN,1.844622377,10.73469958,2.241201735,0.201013072,0.122233855,0.048627378,2.404117535,1.869327431,0,0.35558856,1.203658505,0.121144273,6.325710608,290489.2825
743,,133358,18095,Madison County,IN,1.063763365,11.80079252,1.742697229,0.151273071,0.067913088,0.027017363,0,1.496493707,0.008560258,0.464560832,0.470506933,0.210928671,2.897253923,386371.9887
744,,860454,18097,Marion County,IN,1.417533669,13.66521544,1.584182669,0.146520307,0.137453637,0.054682133,0,1.245526591,1.202261508,0.414464619,0.525223538,0.400797169,4.126929503,3551032.999
745,,45128,18099,Marshall County,IN,1.336339577,10.71725818,2.253897406,0.271485457,0.015898152,0.006324645,0,1.960189153,0,0.475367518,0.922130706,0.153694115,3.805089746,171716.0901
746,,10369,18101,Martin County,IN,1.693382841,9.246575865,2.063722209,0.263580951,0,0,0,1.800141258,0.104163534,0.385498153,2.570880334,0.313580762,5.437844992,56385.01472
747,,36082,18103,Miami County,IN,1.109887598,10.49354941,2.096971849,0.229702042,0.062940786,0.025039239,0,1.779289781,0,0.453404719,0.396417855,0.087222921,3.034017345,109473.4138
748,,120563,18105,Monroe County,IN,0.978891258,11.69992772,1.406856187,0.159520779,0.095672975,0.038060856,0,1.113601578,0,0.357287069,0.365921311,0.531439117,2.661503685,320878.8687
749,,37629,18107,Montgomery County,IN,1.779936166,10.53553031,3.513048073,0.343690987,0.113703178,0.045233694,0,3.010420214,0.000456533,0.449595152,1.824873371,0.141504773,5.929477902,223120.324
750,,66689,18109,Morgan County,IN,2.201376335,11.1077953,2.150253398,0.163586076,0,0,0,1.986667322,6.208873187,0.370606569,0.208841172,0.098869171,9.037443497,602698.0694
751,,14566,18111,Newton County,IN,1.5116598,9.586445325,3.517333047,0.635137895,0.18928434,0.075301462,0,2.617609349,0,0.465145895,0.485825168,0.06594639,4.5342505,66045.89279
752,,46275,18113,Noble County,IN,1.461481441,10.74235714,2.381932074,0.283612141,0.094513218,0.037599461,0,1.966207254,0,0.39099689,1.417999139,0.121415178,4.312343281,199553.6853
753,,5623,18115,Ohio County,IN,0.857518717,8.634620608,1.953456582,0.138625968,0,0,0,1.814830614,0,0.375428359,0.008931291,0.019488061,2.357304293,13255.12204
754,,19306,18117,Orange County,IN,1.14593395,9.868171207,2.042657733,0.222888556,0.104349182,0.041512485,0,1.673907509,0,0.358719109,0.648330094,0.095670677,3.145377612,60724.66018
755,,21786,18119,Owen County,IN,1.210856651,9.989022841,2.627743499,0.19956557,0,0,0,2.428177929,0,0.339041208,0.337252257,0.052321684,3.356358648,73121.62951
756,,17241,18121,Parke County,IN,1.017414253,9.755045547,1.823397255,0.329619726,0,0,0,1.493777529,0,0.378734784,0.500708936,0.063192271,2.766033246,47689.17919
757,,18899,18123,Perry County,IN,1.453642717,9.84686429,3.164969165,0.169564051,0.017057756,0.006785933,0,2.971561426,0,0.414785411,0.552433512,0.146484065,4.278672153,80862.62501
758,,12837,18125,Pike County,IN,5.688473426,9.460086905,2.207921163,0.278459516,0,0,0,1.929461647,292.7032408,0.39321369,0.091245075,0.046641055,295.4422618,3792592.315
759,,146798,18127,Porter County,IN,3.839957708,11.89681277,1.882437027,0.183621991,0.070181606,0.027919817,0,1.600713613,5.674649402,0.497685365,38.26804165,0.200693372,46.52350682,6829557.754
760,,27061,18129,Posey County,IN,3.794022036,10.20584886,3.489021424,0.350840036,0,0,0,3.138181388,32.10217948,0.378923295,8.307849482,0.156785881,44.43475956,1202449.029
761,,13755,18131,Pulaski County,IN,1.348991909,9.529157673,2.879244431,0.716700071,0.151978079,0.060460311,0,1.95010597,0,0.459431223,0.416145046,0.098718155,3.853538855,53005.42696
762,,36019,18133,Putnam County,IN,2.22597543,10.49180186,3.59251694,0.235284096,0.212719781,0.084624674,4.834644394,3.059888389,0,0.333711764,0.412662571,0.088977659,9.262513328,333626.4676
763,,27401,18135,Randolph County,IN,1.354239735,10.21833479,2.757154374,0.764073158,0.05704295,0.022692904,0,1.913345362,0,0.401041938,0.636256788,0.07936161,3.873814709,106146.3968
764,,26523,18137,Ripley County,IN,1.4292704,10.18576756,2.885881166,0.269815325,0,0,0,2.616065841,0,0.348335605,0.810315912,0.131118841,4.175651524,110750.8054
765,,18261,18139,Rush County,IN,1.243888189,9.812522917,2.244712956,0.429761882,0,0,0,1.814951074,0,0.422808725,0.707227106,0.094326909,3.469075696,63348.79129
766,,265559,18141,St. Joseph County,IN,1.055878948,12.48959232,1.431110895,0.135814525,0.114094878,0.045389497,0,1.135811995,0,0.492530862,0.471310032,0.47954879,2.874500579,763349.4994
767,,22960,18143,Scott County,IN,1.395299167,10.04150885,2.75635726,0.179759759,0,0,0,2.576597501,0,0.293418418,0.882199958,0.104206249,4.036181885,92670.73607
768,,43445,18145,Shelby County,IN,1.550115482,10.67925105,2.938790705,0.269462196,0.185205575,0.073678926,0,2.410444008,0,0.413752804,1.24684298,0.112627816,4.712014306,204713.4615
769,,20391,18147,Spencer County,IN,5.343870232,9.922848906,3.492342366,0.32126425,0,0,0,3.171078117,204.464895,0.381488214,0.885638363,0.0969026,209.3212665,4268269.946
770,,23556,18149,Starke County,IN,1.132489003,10.06713584,2.199094839,0.256932846,0.187042659,0.074409809,0,1.680709525,0,0.48378037,0.352845246,0.067650741,3.103371195,73103.01188
771,,33214,18151,Steuben County,IN,1.824160123,10.41072675,4.397194019,0.346905672,0.16026243,0.063756003,0,3.826269914,0,0.476425604,1.117239969,0.206728031,6.197587623,205846.6753
772,,21751,18153,Sullivan County,IN,4.525226763,9.987415012,2.199338882,0.300521668,0.191665707,0.07624894,0,1.630902567,89.37018473,0.380205426,0.303885766,0.06324274,92.31685755,2007983.969
773,,9065,18155,Switzerland County,IN,0.940305549,9.112176123,2.122785788,0.299438687,0,0,0,1.823347101,0,0.312922976,0.093316226,0.031738747,2.560763737,23213.32328
774,,148955,18157,Tippecanoe County,IN,1.610681968,11.91139953,1.817792264,0.188736108,0.24094384,0.095852849,0,1.292259467,0.690166365,0.393678222,1.778736251,0.325851046,5.006224147,745702.1178
775,,16577,18159,Tipton County,IN,1.093636096,9.715771471,2.118513105,0.345053061,0,0,0,1.773460045,0,0.445205624,0.328562956,0.092826818,2.985108503,49484.14365
776,,7349,18161,Union County,IN,1.246167476,8.902319529,2.874561696,0.499181542,0,0,0,2.375380154,0,0.477915294,0.050499157,0.074015587,3.476991734,25552.41225
